Unnamed: 0.1,Unnamed: 0,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,duplicatedFlag,cleanedText,cleanedTextSentiment,predictedSpam,isSpam,is_english,relevance_score,negative,neutral,positive,correctedText,aspect,sentiment
844,1539,2363035,13173,45124,2649779,Bhai please mujhe personal message karke batao n... Aap edit kaise karte ho😢😇,,0,2020-01-17 09:01:21+00:00,2020-01-17 09:01:21+00:00,0,bhai please mujhe personal message karke batao n aap edit kaise karte ho,bhai please mujhe personal message karke batao n aap edit kaise karte ho : crying_face : :smiling_face_with_halo :,0.0,0,1,0.111095995,0.53223133,0.25951403,0.2082547,edit kaise karte ho bhai please mujhe personal message karke batao n aap edit kaise karte ho bhai please mujhe personal message karke batao n aap edit kaise ,[],[]
845,1540,2141791,26852,32869,2786704,My dear next time please look at the lens. So that you have eye contact with the viewers.,,0,2020-01-17 09:01:25+00:00,2020-01-17 09:01:25+00:00,0,dear next time please look lens eye contact viewer,dear next time please look lens eye contact viewer,0.0,0,1,0.13934495,0.20753762,0.21687138,0.57559097,Next time please look at lens eye contact viewer.,[],[]
846,1542,3571108,26852,32869,3172561,"Looking cute and pretty🌎❤❣
Loved your hair cut 
Ignore those haters🤣",,2,2020-01-17 09:01:28+00:00,2020-01-17 09:05:02+00:00,0,looking cute pretty loved hair cut ignore hater,looking cute pretty : globe_showing_Americas : :red_heart : :heart_exclamation : loved hair cut ignore hater : rolling_on_the_floor_laughing :,0.0,0,1,0.20814967,0.21096143,0.26891094,0.52012765,pretty loved hair cut ignore hater hater hater hater hater hater hater hater hater hater hater hater hater hater hater hater hater hater hater ,['loved hair cut ignore hater hater hater'],['Positive']
847,1546,824401,26852,32869,1584762,Omg ur hair cut is bomb short hair looks stunning on you❤😍 Our girl is back was terribly missing this kind of tutorials so glad to see u luv u girl ❤,,4,2020-01-17 09:07:35+00:00,2020-01-17 09:30:01+00:00,0,omg hair cut bomb short hair look stunning girl back terribly missing kind tutorial glad see love girl,omg hair cut bomb short hair look stunning : red_heart : :smiling_face_with_heart-eyes : girl back terribly missing kind tutorial glad see love girl : red_heart :,0.0,0,1,0.2184837,0.48737526,0.23641254,0.2762122,gorgeous girl back terribly missing kind tutorial glad see love girl hair cut bomb short hair look stunning girl back terribly missing kind tutorial glad see love girl back tutorial.,[],[]
848,1550,3284902,26852,32869,3343766,O my God when you have announced on Instagram for tutorial I was desperately waiting,,9,2020-01-17 09:08:34+00:00,2020-01-17 09:08:34+00:00,0,god announced instagram tutorial desperately waiting,god announced instagram tutorial desperately waiting,0.0,0,1,0.16278785,0.6704657,0.13858292,0.19095138,god announced instagram tutorial desperately waiting for god announced instagram tutorial desperately waiting for god announced instagram tutorial desperately waiting for god announced instagram tutorial desperately waiting for god announced instagram tutorial desperately waiting for god announced instagram tutorial desperately waiting for god announced instagram tutorial desperately waiting,['god announced instagram tutorial'],['Neutral']
849,1551,1485054,26852,32869,1613570,Overacting overloaded 😏👏🏻,,2,2020-01-17 09:08:58+00:00,2020-01-17 09:08:58+00:00,0,overacting overloaded,overacting overloaded : smirking_face : :clapping_hands_light_skin_tone :,0.0,0,1,0.11266182,0.8872341,0.0966923,0.01607358,Overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded overloaded,[],[]
850,1552,1731344,26852,32869,1376095,Finally dua is back with a makeup tutorial😂,,3,2020-01-17 09:09:24+00:00,2020-01-17 09:09:24+00:00,0,finally dua back makeup tutorial,finally dua back makeup tutorial : face_with_tears_of_joy :,0.0,0,1,0.3823883,0.18963034,0.16599666,0.644373,finally dua back makeup tutorial tutorial.,['makeup'],['Neutral']
851,1553,1869308,26852,32869,2570058,Finally she's back thanks dua...,,0,2020-01-17 09:09:37+00:00,2020-01-17 09:09:37+00:00,0,finally back thanks dua,finally back thanks dua,0.0,0,1,0.06649743,0.15969394,0.1331348,0.70717126,finally back thanks dua!,['dua'],['Positive']
852,1554,3674006,26852,32869,1686393,Pretty as always🖤❤️,,0,2020-01-17 09:10:11+00:00,2020-01-17 09:10:11+00:00,0,pretty always️,pretty always : black_heart : :red_heart :,0.0,0,1,0.13766684,0.036241353,0.15645093,0.8073077,Pretty much always,[],[]
853,1557,2688872,26852,32869,2842907,Hair are good. Another video of miss rose products. With differenr shades. And 2 in 1 lipstics nude red n pink and other lip sticks swatxhes but on lips. And some affordation lip tints also,,0,2020-01-17 09:11:45+00:00,2020-01-17 09:11:45+00:00,0,hair good another video miss rose product differenr shade 2 1 lipstics nude red n pink lip stick swatxhes lip affordation lip tint also,hair good another video miss rose product differenr shade 2 1 lipstics nude red n pink lip stick swatxhes lip affordation lip tint also,0.0,0,1,0.30515707,0.2397572,0.34732836,0.41291448,lip tint swatxhes lip tint swatxhes lip tint swatxhes lip tint swatxhes lip tint swatxhes lip tint swatxhes lip tint swat sw,['lip tint swatxhes'],['Neutral']
854,1560,2686663,26852,32869,3088662,you are jefree star daughter,,0,2020-01-17 09:12:33+00:00,2020-01-17 09:12:33+00:00,0,jefree star daughter,jefree star daughter,0.0,0,1,0.16448706,0.23648797,0.15190992,0.6116021,jefree star daughter.,[],[]
855,1561,2850262,26852,32869,1698639,Full face of focallure please❤,,0,2020-01-17 09:12:39+00:00,2020-01-17 09:12:39+00:00,0,full face focallure please,full face focallure please : red_heart :,0.0,0,1,0.48969865,0.2526944,0.25938958,0.48791608,Full face focallure please.,[],[]
856,1562,1103573,26852,32869,2400812,Thats a perfect tutorial after so long.. totally loved it and thoroughly enjoyed... and the hair cut really suits you.. pretty mashAllah ❤,,0,2020-01-17 09:13:08+00:00,2020-01-17 09:13:08+00:00,0,perfect tutorial long totally loved thoroughly enjoyed hair cut really suit pretty mashallah,perfect tutorial long totally loved thoroughly enjoyed hair cut really suit pretty mashallah : red_heart :,0.0,0,1,0.16060321,0.0045667654,0.01421134,0.9812219,a perfect tutorial long totally loved thoroughly enjoyed hair cut really suit pretty mashallah.,"['tutorial', 'hair cut', 'mashallah']","['Positive', 'Positive', 'Positive']"
857,1563,2139614,26852,32869,2809904,"I love love love love love the video, you truly are a gem of a person. You dont sell stuff only but you tell the details of each and every freaking product in detail. Thankyou for making videos for us my dear.. and plz keep making it .. we love you, Youtube loves you.. and also pray for my Channel as well.. ❤️",,2,2020-01-17 09:13:23+00:00,2020-01-17 09:13:23+00:00,0,love love love love love video truly gem person not sell stuff tell detail every freaking product detail thankyou making video u dear plz keep making love youtube love also pray channel well ️,love love love love love video truly gem person not sell stuff tell detail every freaking product detail thankyou making video u dear plz keep making love youtube love also pray channel well : red_heart :,0.0,0,1,0.26267505,0.90058666,0.03524509,0.064168185,u dear plz keep making love youtube love also pray channel well                        ,['youtube'],['Neutral']
858,1564,703281,26852,32869,2570887,I am waiting for your opinion about miss rose products😊now I'll defenetly buy these things 😊🌹luv your hair cut❤️👍,,0,2020-01-17 09:13:35+00:00,2020-01-17 09:13:35+00:00,0,waiting opinion miss rose productsnow defenetly buy thing love hair cut️,waiting opinion miss rose product : smiling_face_with_smiling_eyes : defenetly buy thing : smiling_face_with_smiling_eyes : :rose : love hair cut : red_heart : :thumbs_up :,0.0,0,1,0.24954747,0.4118715,0.15896387,0.42916465,Now defenetly buy thing love hair cut wait for opinion miss rose productsnow defenetly buy thing love hair cut wait for opinion miss rose productsnow defenetly buy thing love hair cut wait for opinion miss rose productsnow defenetly buy thing love,"['hair cut wait', 'cut']","['Negative', 'Negative']"
859,1565,2323510,26852,32869,3458020,Ohhh finally video aya hi gae 🥰❤ yes bht miss kr rhy thy apki chit chat videos 🥰,,0,2020-01-17 09:14:02+00:00,2020-01-17 09:14:02+00:00,0,ohh finally video aya hi gae yes bht miss kr rhy thy apki chit chat video,ohh finally video aya hi gae : smiling_face_with_hearts : :red_heart : yes bht miss kr rhy thy apki chit chat video : smiling_face_with_hearts :,0.0,0,1,0.001253333,0.6496163,0.20016862,0.15021512,ohh finally video aya hi gae yes bht miss kr rhy thy apki chit chat video apki chit chat video apki chit chat video apki chit,"['kr rhy', 'apki chit chat']","['Positive', 'Neutral']"
860,1567,2463398,26852,32869,393354,"Can you please tell me the name of these brushes,btw love the look🦋",,0,2020-01-17 09:15:04+00:00,2020-01-17 09:15:04+00:00,0,please tell name brushesby way love look,please tell name brushesby way love look : butterfly :,0.0,0,1,0.27044544,0.2299428,0.21895991,0.5510973,brushesby way love look look at you please tell name brushesby way love look at you.,['brushesby'],['Positive']
861,1568,2968783,26852,32869,1559499,Finally you are back..love ya😍😘,,0,2020-01-17 09:16:24+00:00,2020-01-17 09:16:24+00:00,0,finally backlove ya,finally backlove ya : smiling_face_with_heart-eyes : :face_blowing_a_kiss :,0.0,0,1,0.0060308045,0.12889186,0.09604761,0.77506053,Finally backlove ya!,[],[]
862,1569,1775542,13173,45124,2890199,Good distoy 😂😂😂😂,,7,2020-01-17 09:17:01+00:00,2020-01-17 09:17:01+00:00,0,good distoy,good distoy : face_with_tears_of_joy : :face_with_tears_of_joy : :face_with_tears_of_joy : :face_with_tears_of_joy :,0.0,0,1,0.09539395,0.059680216,0.18916138,0.7511585,Good distoy.,['distoy'],['Positive']
863,1570,4543283,26852,32869,2209139,oh finally the old duaa is back!❤️,,4,2020-01-17 09:17:08+00:00,2020-01-17 09:17:08+00:00,0,oh finally old duaa back️,oh finally old duaa back : red_heart :,0.0,0,1,0.017731845,0.4254834,0.1922917,0.38222495,oh finally old duaa back,['duaa'],['Neutral']
864,1572,4245171,26852,32869,2924497,Dua ap k ly to m Instagram pe b agi,,0,2020-01-17 09:18:53+00:00,2020-01-17 09:18:53+00:00,0,dua ap k ly instagram pe b agi,dua ap k ly instagram pe b agi,0.0,0,1,0.066671364,0.5288118,0.24858695,0.22260123,instagram pe b agi ap k ly instagram pe b agi ap k ly instagram pe b agi.,['instagram'],['Neutral']
865,1574,3007898,26852,32869,1987032,You are amazing gurlll😍😍,,0,2020-01-17 09:19:28+00:00,2020-01-17 09:19:28+00:00,0,amazing gurll,amazing gurll : smiling_face_with_heart-eyes : :smiling_face_with_heart-eyes :,0.0,0,1,0.12005641,0.010585574,0.015617437,0.973797,Amazing gurllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll,['gurllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll'],['Positive']
866,1576,1177342,26852,32869,1873030,YAAAAY she's back!! I actually missed her a lot..and she came back with a long video...TODAY IS DEFINITELY THE BEST DAY!!!,,1,2020-01-17 09:20:58+00:00,2020-01-17 09:20:58+00:00,0,yaay back actually missed lotand came back long videotoday definitely best day,yaay back actually missed lotand came back long videotoday definitely best day,0.0,0,1,0.02278204,0.5385205,0.1256016,0.3358779,yaay back actually missed lotand came back long videotoday definitely best day ever.,['videotoday'],['Positive']
867,1579,575316,26852,32869,3292918,Lovely tho 😊,,0,2020-01-17 09:21:42+00:00,2020-01-17 09:21:42+00:00,0,lovely though,lovely though : smiling_face_with_smiling_eyes :,0.0,0,1,0.08191234,0.06754467,0.34384885,0.58860654,lovely though it is lovely though.,[],[]
868,1580,4059278,26852,32869,3197451,Thank god you're back,,0,2020-01-17 09:23:37+00:00,2020-01-17 09:23:37+00:00,0,thank god back,thank god back,0.0,0,1,0.074294895,0.09847442,0.06840336,0.83312225,thank god back.,[],[]
869,1582,3944224,26852,32869,2615943,This foundation is so full coverage,,0,2020-01-17 09:25:21+00:00,2020-01-17 09:25:21+00:00,0,foundation full coverage,foundation full coverage,0.0,0,1,0.45850992,0.056658205,0.11317667,0.83016515,foundation full coverage foundation full coverage foundation full coverage foundation full coverage foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation foundation full coverage foundation,[],[]
870,1587,2230341,26852,32869,3054503,Omggg you are soo pretty I love you sooo much please be regular on youtube😍💛,,0,2020-01-17 09:26:47+00:00,2020-01-17 09:26:47+00:00,0,omgg soo pretty love soo much please regular youtube,omgg soo pretty love soo much please regular youtube : smiling_face_with_heart-eyes : :yellow_heart :,0.0,0,1,0.16792873,0.10356443,0.22501276,0.67142284,omgg soo pretty love soo much please regular youtube.,['youtube'],['Positive']
871,1590,3230913,26852,32869,1968525,I love how you are so realistic ❤️ it just makes the video so fun to watch,,3,2020-01-17 09:27:24+00:00,2020-01-17 09:27:24+00:00,0,love realistic ️ make video fun watch,love realistic : red_heart : make video fun watch,0.0,0,1,0.1428375,0.01109826,0.0693059,0.9195959,love realistic  make video fun watch.,['video'],['Positive']
872,1591,2692306,26852,32869,1895493,love it 😍🤩,,0,2020-01-17 09:27:38+00:00,2020-01-17 09:27:38+00:00,0,love,love : smiling_face_with_heart-eyes : :star-struck :,0.0,0,1,0.09679492,0.044726074,0.072665036,0.8826089,Love the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of,[],[]
873,1592,4132229,26852,32869,2362988,Ap give away Kiya kare,,0,2020-01-17 09:28:54+00:00,2020-01-17 09:28:54+00:00,0,ap give away kiya kare,ap give away kiya kare,0.0,0,1,0.044161726,0.7697422,0.1219576,0.108300194,give away kiya kare.,[],[]
874,1593,2862830,26852,32869,1702676,What is the name of your haircut,,0,2020-01-17 09:29:21+00:00,2020-01-17 09:29:21+00:00,0,name haircut,name haircut,0.0,0,1,0.088854894,0.48546764,0.230914,0.28361836,Name haircut haircut.,['haircut'],['Neutral']
875,1595,2953566,26852,32869,2570888,"Damn girl you look so freakin
 awesome💇👌
And the short hair 😍😍",,0,2020-01-17 09:29:41+00:00,2020-01-17 09:29:41+00:00,0,damn girl look freakin awesome short hair,damn girl look freakin awesome : person_getting_haircut : :OK_hand : short hair : smiling_face_with_heart-eyes : :smiling_face_with_heart-eyes :,0.0,0,1,0.20722626,0.04187931,0.04201723,0.9161035,damn girl look freakin awesome short hair.,['hair'],['Positive']
876,1596,2694858,26852,32869,2750873,OMG OMG Masha Allah so pretty and new haircut suits you alot lots of love ❤❤❤,,0,2020-01-17 09:30:43+00:00,2020-01-17 09:30:43+00:00,0,omg omg masha allah pretty new haircut suit alot lot love,omg omg masha allah pretty new haircut suit alot lot love : red_heart : :red_heart : :red_heart :,0.0,0,1,0.20565677,0.049649924,0.08614292,0.86420715,pretty new haircut suit alot lot love it.,['haircut'],['Positive']
877,1597,1097022,26852,32869,3022856,"Hayeeeeeeee Duaa Siddiqui is back..... now don't go anywhere exe ee upload krti rahenn...khuxhh rahennn...
Hair suit kr raa h appy....
Maybelline fit me zra review kr k dikhaa dainnn...",,0,2020-01-17 09:31:32+00:00,2020-01-17 09:31:32+00:00,0,hayee duaa siddiqui back not go anywhere exe ee upload krti rahennkhuxhh rahenn hair suit kr raa h appy maybelline fit zra review kr k dikhaa dainn,hayee duaa siddiqui back not go anywhere exe ee upload krti rahennkhuxhh rahenn hair suit kr raa h appy maybelline fit zra review kr k dikhaa dainn,0.0,0,1,0.15214938,0.91262895,0.065583855,0.021787228,raa h appy maybelline fit zra review kr k dikhaa dainn raa h raa h raa h raa h appy maybelline fit zra review,['maybelline fit zra'],['Neutral']
878,1598,3466012,26852,32869,1957547,Price of the foundation please,,0,2020-01-17 09:32:12+00:00,2020-01-17 09:32:12+00:00,0,price foundation please,price foundation please,0.0,0,1,0.39407897,0.25130758,0.22995296,0.51873946,Price Foundation Please contact us for pricing information.,['Price'],['Neutral']
879,1599,3821064,26852,32869,1612706,Hy sis ap kaha busy thi kher btw again welcome back ❤❤i like your makup so so soo much me ap ki vedios bohot enjoy karti hu 😗💞,,0,2020-01-17 09:33:07+00:00,2020-01-17 09:33:07+00:00,0,hy si ap kaha busy thi kher way welcome back like makup soo much ap ki vedios bohot enjoy karti hu,hy si ap kaha busy thi kher way welcome back : red_heart : :red_heart : like makup soo much ap ki vedios bohot enjoy karti hu : kissing_face : :revolving_hearts :,0.0,0,1,-0.024261149,0.17205964,0.2905154,0.53742504,hy si ap kaha busy thi kher way welcome back like makup soo much ap ki vedios bohot enjoy karti hu kher way welcome back like makup soo much ap ,['karti'],['Positive']
880,1600,4651934,26852,32869,2509565,I was missing your videos ❤ watched the whole video with a cup of chaye 😍 the video is really good❤,,1,2020-01-17 09:33:40+00:00,2020-01-17 09:33:40+00:00,0,missing video watched whole video cup chaye video really good,missing video : red_heart : watched whole video cup chaye : smiling_face_with_heart-eyes : video really good : red_heart :,0.0,0,1,0.07649323,0.56843996,0.2364612,0.19509888,Watch whole video cup chaye video really good.,['cup'],['Positive']
881,1601,4397825,26852,32869,3170853,Loveddd the long video after so long!! 😍😍😍😍😍 can you tell what eye brush set you’re using??,,0,2020-01-17 09:34:25+00:00,2020-01-17 09:34:25+00:00,0,lovedd long video long tell eye brush set using,lovedd long video long : smiling_face_with_heart-eyes : :smiling_face_with_heart-eyes : :smiling_face_with_heart-eyes : :smiling_face_with_heart-eyes : :smiling_face_with_heart-eyes : tell eye brush set using,0.0,0,1,0.31085,0.04219096,0.106994465,0.8508146,long video long tell eye brush set using long eye brush set using long eye brush set using long eye brush set using long eye brush set using long eye brush set using long eye brush set using long eye brush set using long eye brush set using long eye brush set using long eye brush set using long eye brush set using long,['tell eye brush set'],['Negative']
882,1602,1730764,26852,32869,1607204,Love you haircut can you please making a video of birthday look 😗😗,,0,2020-01-17 09:35:46+00:00,2020-01-17 09:35:46+00:00,0,love haircut please making video birthday look,love haircut please making video birthday look : kissing_face : :kissing_face :,0.0,0,1,0.17406899,0.10263913,0.1478562,0.7495047,love haircut please make video birthday look.,['haircut'],['Positive']
883,1603,3603112,26852,32869,3508930,Love ur videos 😍🥰😘🤩💓💓💓❤❤❤❤❤💗💗💗💗💕💕💕💕🥰🥰🥰💖💖also love u,,0,2020-01-17 09:36:33+00:00,2020-01-17 09:36:33+00:00,0,love video also love,love video : smiling_face_with_heart-eyes : :smiling_face_with_hearts : :face_blowing_a_kiss : :star-struck : :beating_heart : :beating_heart : :beating_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :growing_heart : :growing_heart : :growing_heart : :growing_heart : :two_hearts : :two_hearts : :two_hearts : :two_hearts : :smiling_face_with_hearts : :smiling_face_with_hearts : :smiling_face_with_hearts : :sparkling_heart : :sparkling_heart : also love,0.0,0,1,0.08343435,0.019554578,0.04056455,0.93988085,love video love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love,[],[]
884,1604,3615079,26852,32869,1941790,U r beautiful...ur hair is also amazing...,,0,2020-01-17 09:40:03+00:00,2020-01-17 09:40:03+00:00,0,r beautifulyou hair also amazing,r beautifulyou hair also amazing,0.0,0,1,0.1417435,0.019765224,0.03304571,0.9471891,beautiful you hair also amazing.,['hair'],['Positive']
885,1605,524072,26852,32869,2521147,"hey dua, love u from Bangladesh..
the way u talk is really entertaining",,0,2020-01-17 09:43:15+00:00,2020-01-17 09:43:15+00:00,0,hey dua love bangladesh way talk really entertaining,hey dua love bangladesh way talk really entertaining,0.0,0,1,0.035644002,0.017905619,0.057875544,0.92421883,hey dua love bangladesh way talk really entertaining. hey dua love bangladesh way talk really entertaining. hey dua love bangladesh way talk really entertaining.,['dua'],['Positive']
886,1609,1975380,26852,32869,1356838,Please likee,,0,2020-01-17 09:45:14+00:00,2020-01-17 09:45:14+00:00,0,please likee,please likee,0.0,0,1,0.06071575,0.17578904,0.27771798,0.54649305,Please like and share.,['share'],['Positive']
887,1612,547642,26852,32869,1971697,Woww😍😍😍 I really loved your look ♥️ and yes please do a comparison video of miss rose products and glamorous face products as they are also very hyped in the market Thankyou! ❤️❤️🥰,,0,2020-01-17 09:52:20+00:00,2020-01-17 09:52:20+00:00,0,woww really loved look ️ yes please comparison video miss rose product glamorous face product also hyped market thankyou ️️,woww : smiling_face_with_heart-eyes : :smiling_face_with_heart-eyes : :smiling_face_with_heart-eyes : really loved look : heart_suit : yes please comparison video miss rose product glamorous face product also hyped market thankyou : red_heart : :red_heart : :smiling_face_with_hearts :,0.0,0,1,0.40197158,0.24009126,0.10803659,0.65187216,woww really loved look  yes please comparison video miss rose product glamorous face product also hyped market thankyou  yes please comparison video miss rose product glamorous face product also hyped market thankyou  yes please comparison video miss rose product glamorous face product also hyped market thankyou  yes,['rose product'],['Positive']
888,1613,2114367,26276,88603,2581289,"Yes J.Shirley...sporty, classy, chic, Yaad girl style....all simply fabulous looks",,0,2020-01-17 09:53:27+00:00,2020-01-17 09:53:27+00:00,0,yes jshirleysporty classy chic yaad girl styleall simply fabulous look,yes jshirleysporty classy chic yaad girl styleall simply fabulous look,0.0,0,1,0.34782395,0.02408951,0.038518034,0.9373925,yes jshirleysporty classy chic yaad girl style all simply fabulous look.,['style'],['Positive']
889,1615,757680,26852,32869,335893,Please mention the eye shadow brushes you are using,,0,2020-01-17 09:55:51+00:00,2020-01-17 09:55:51+00:00,0,please mention eye shadow brush using,please mention eye shadow brush using,0.0,0,1,0.35799828,0.30552724,0.30162385,0.3928489,Please mention eye shadow brush using.,['eye'],['Neutral']
890,1618,3744047,26852,32869,458462,Chopped hair suits on you.dear after a long time we are watching a video like before.you proved with a local brand an excellent look can be creat.you are awesome.belive me I learnt eye makeup from you.,,1,2020-01-17 09:56:56+00:00,2020-01-17 09:56:56+00:00,0,chopped hair suit youdear long time watching video like beforeyou proved local brand excellent look creatyou awesomebelive learnt eye makeup,chopped hair suit youdear long time watching video like beforeyou proved local brand excellent look creatyou awesomebelive learnt eye makeup,0.0,0,1,0.45430934,0.040075313,0.046954308,0.9129704,Before you proved local brand excellent look creatyou awesomebelive learn eye makeup youdear long time watching video like before you proved local brand excellent look creatyou awesomebelive learn eye makeup youdear long time watching video like before you proved local brand excellent look creatyou awesomebelive learn eye makeup youd,[],[]
891,1620,3187882,26852,32869,3113661,Hi dua jo log apko Pasand krty hai ab bus un k liye videos bnaye and plz ingore disgusting people,,0,2020-01-17 09:58:31+00:00,2020-01-17 09:58:31+00:00,0,hi dua jo log apko pasand krty hai ab bus un k liye video bnaye plz ingore disgusting people,hi dua jo log apko pasand krty hai ab bus un k liye video bnaye plz ingore disgusting people,0.0,0,1,-0.028089175,0.86867523,0.09430078,0.03702399,hi dua jo log apko pasand krty hai ab bus un k liye video bnaye plz ingore disgusting people krty hai ab bus un k liye video,[],[]
892,1621,1915657,26852,32869,3316466,I miss very much 😢😔,,0,2020-01-17 09:59:06+00:00,2020-01-17 09:59:06+00:00,0,miss much,miss much : crying_face : :pensive_face :,0.0,0,1,0.12450491,0.5574018,0.39207906,0.050519153,Missing much!,[],[]
893,1622,3079192,26852,32869,3316466,Plz make video every day,,0,2020-01-17 09:59:31+00:00,2020-01-17 09:59:31+00:00,0,plz make video every day,plz make video every day,0.0,0,1,0.09147003,0.094934806,0.084285,0.8207802,plz make video every day.,['video'],['Negative']
894,1623,1339166,26852,32869,1606749,Really love to watch your talk through tutorials.  Plus i really feel these kind of products and reviews of these are much needed as girls of normal families in Pakistan cant afford mehngay products. AND I REALLY WANT TO GO THIS SHORT WITH MY HAIR. Loving yours so much. 👌💯,,0,2020-01-17 10:02:38+00:00,2020-01-17 10:02:38+00:00,0,really love watch talk tutorial plus really feel kind product review much needed girl normal family pakistan not afford mehngay product really want go short hair loving much,really love watch talk tutorial plus really feel kind product review much needed girl normal family pakistan not afford mehngay product really want go short hair loving much : OK_hand : :hundred_points :,0.0,0,1,0.26866287,0.2432719,0.22678827,0.52993983,i love to watch talk tutorial plus really feel kind product review much needed girl normal family pakistan not afford mehngay product really want go short hair loving much needed girl. love much needed girl. love much needed girl. love much needed girl. love much needed girl. love much needed girl,[],[]
895,1626,3900727,26852,32869,3337053,Your makeup skills💓💓 Plus it's so good to see you back. Love your work and will always support you no matter what💓,,0,2020-01-17 10:05:55+00:00,2020-01-17 10:05:55+00:00,0,makeup skill plus good see back love work always support no matter,makeup skill : beating_heart : :beating_heart : plus good see back love work always support no matter : beating_heart :,0.0,0,1,0.4817439,0.012679988,0.051020313,0.9362997,makeup skill plus good see back love work always support no matter what makeup you do.,['makeup'],['Positive']
896,1627,625430,26852,32869,3565421,You looking nice in short hair cutting,,0,2020-01-17 10:08:07+00:00,2020-01-17 10:08:07+00:00,0,looking nice short hair cutting,looking nice short hair cutting,0.0,0,1,0.19244397,0.057220258,0.23210345,0.7106763,looking nice short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short hair cutting short,['looking nice short hair cutting'],['Positive']
897,1628,3057817,26852,32869,3093444,She is back ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,,0,2020-01-17 10:08:41+00:00,2020-01-17 10:08:41+00:00,0,back,back : red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart :,0.0,0,1,0.06248137,0.24371536,0.1809006,0.5753841,Back to the Future: Back to the Future: Back to the Future: Back to the Future: Back to the Future: Back to the Future: Back to the Future: Back to the Future: Back to the Future: Back to the Future: Back to the Future: Back to the Future: Back to the Future: Back to,['the'],['Neutral']
898,1629,3231379,26852,32869,3093444,Thank god ap wapis agaen apny lambe affordable tutorials❤❤❤❤❤❤❤❤❤❤❤❤,,0,2020-01-17 10:09:14+00:00,2020-01-17 10:09:14+00:00,0,thank god ap wapis agaen apny lambe affordable tutorial,thank god ap wapis agaen apny lambe affordable tutorial : red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart :,0.0,0,1,0.09608592,0.05472626,0.14531668,0.79995704,thank god ap wapis agaen apny lambe affordable tutorial.,['tutorial'],['Positive']
899,1634,3275468,26852,32869,3093444,She is loveeeee❤❤❤❤❤❤❤❤❤,,0,2020-01-17 10:10:11+00:00,2020-01-17 10:10:11+00:00,0,lovee,lovee : red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart :,0.0,0,1,0.15541449,0.0754424,0.13198945,0.7925682,Love Love.,[],[]
900,1638,1975077,26852,32869,2400507,You do make up very beautifully💕 I learn from you so much keep doing more videos😍,,1,2020-01-17 10:12:35+00:00,2020-01-17 10:12:35+00:00,0,make beautifully learn much keep video,make beautifully : two_hearts : learn much keep video : smiling_face_with_heart-eyes :,0.0,0,1,0.13979596,0.019689381,0.05336957,0.92694104,Make beautifully learn much keep video.,['video'],['Neutral']
901,1639,3001361,26852,32869,2601200,Love on your way girl!💕💕,,0,2020-01-17 10:12:40+00:00,2020-01-17 10:12:40+00:00,0,love way girl,love way girl : two_hearts : :two_hearts :,0.0,0,1,0.113664605,0.115994364,0.14487018,0.73913544,love way girl love way girl,['girl'],['Positive']
902,1640,3451306,26852,32869,1661823,Welcm back missing u soo mch thnk u,,0,2020-01-17 10:14:16+00:00,2020-01-17 10:14:16+00:00,0,welcm back missing soo mch thnk,welcm back missing soo mch thnk,0.0,0,1,0.04113002,0.73300713,0.18249874,0.08449418,mch thnk mch thnk mch thnk mch thnk mch thnk mch thnk mch thnk mch thnk mch mch ,[],[]
